"country","year","hhid","grappe","menage","vague","zae","region","milieu","hhweight","hhsize","eqadu1","eqadu2","hgender","hage","hmstat","hreligion","hnation","halfab","heduc","hdiploma","hhandig","hactiv7j","hactiv12m","hbranch","hsectins","hcsp","dali","dnal","dtot","pcexp","zzae","zref","def_spa","def_temp"
"SEN",2018,427011,427,11,1,5,10,1,132.350662231445,13,10.2799999713898,6.64404344558716,2,58,5,1,7,1,3,1,0,5,3,,,,3243949.51342773,1431693.62817383,4675643,361202.875,332020.6875,333440.5,0.995741903781891,1.01466369628906
"SEN",2018,427012,427,12,1,5,10,1,132.350662231445,2,1.55000001192093,1.61214470863342,1,63,2,2,7,1,1,0,1,5,3,,,,470542.063476563,586128.325317383,1056670.375,530594.5,332020.6875,333440.5,0.995741903781891,1.01466369628906
"SEN",2018,428001,428,1,2,5,10,1,134.310501098633,10,8.37999999523163,5.68806028366089,1,62,2,1,7,1,9,8,0,1,1,9,3,2,2590982.48925781,4509245.64810181,7100228,713059.0625,332020.6875,333440.5,0.995741903781891,0.991646707057953
"SEN",2018,428002,428,2,2,5,10,1,134.310501098633,8,6.16999995708466,4.33324432373047,1,46,3,1,7,1,9,3,0,1,1,9,1,2,1571328.14306641,2567871.9642334,4139200,519612.5625,332020.6875,333440.5,0.995741903781891,0.991646707057953
"SEN",2018,428003,428,3,2,5,10,1,134.310501098633,10,7.45999991893768,5.09092664718628,2,37,5,1,7,0,1,0,0,5,3,,,,1202815.31982422,1457795.90826416,2660611.25,267198.875,332020.6875,333440.5,0.995741903781891,0.991646707057953
"SEN",2018,428004,428,4,2,5,10,1,134.310501098633,9,7.16999995708466,4.56199073791504,1,42,2,1,7,1,9,7,0,1,1,9,2,3,1236774.59448242,1697860.14550781,2934634.75,327464.90625,332020.6875,333440.5,0.995741903781891,0.991646707057953
"SEN",2018,428005,428,5,2,5,10,1,134.310501098633,9,6.72999995946884,5.0157527923584,1,59,2,1,7,1,8,5,0,1,1,11,1,2,2826725.5234375,1967350.80987549,4794076.5,534953.0625,332020.6875,333440.5,0.995741903781891,0.991646707057953
"SEN",2018,428006,428,6,2,5,10,1,134.310501098633,7,5.27999997138977,3.638516664505,1,39,2,1,7,0,3,0,0,1,1,8,3,4,1157937.10888672,878181.65536499,2036118.75,292117.96875,332020.6875,333440.5,0.995741903781891,0.991646707057953
"SEN",2018,428007,428,7,2,5,10,1,134.310501098633,26,18.0600000023842,12.3301639556885,1,68,3,1,7,0,1,0,0,5,3,,,,1536273.41357422,2356536.37817383,3892809.75,150363.71875,332020.6875,333440.5,0.995741903781891,0.991646707057953
"SEN",2018,428008,428,8,2,5,10,1,134.310501098633,14,10.8599998950958,6.71692180633545,1,60,2,1,7,0,1,0,0,1,1,6,3,9,1048716.04345703,2054842.14477539,3103558.25,222630.71875,332020.6875,333440.5,0.995741903781891,0.991646707057953
"SEN",2018,428009,428,9,2,5,10,1,134.310501098633,14,9.07999992370605,6.86241579055786,1,36,2,1,7,0,1,0,0,1,1,6,3,9,1603753.75610352,1426092.1595459,3029846,217343.046875,332020.6875,333440.5,0.995741903781891,0.991646707057953
"SEN",2018,428010,428,10,2,5,10,1,134.310501098633,5,3.66000002622604,3.16717648506165,1,64,2,2,7,1,6,3,0,1,1,9,3,3,2518294.51416016,3970599.88493347,6488894.5,1303328.625,332020.6875,333440.5,0.995741903781891,0.991646707057953
"SEN",2018,428011,428,11,2,5,10,1,134.310501098633,17,11.0999999642372,7.94328212738037,1,51,3,1,7,1,4,1,1,1,1,6,3,9,2211076.88232422,1483294.18737793,3694371,218245.25,332020.6875,333440.5,0.995741903781891,0.991646707057953
"SEN",2018,428012,428,12,2,5,10,1,134.310501098633,12,9.20999997854233,6.1313362121582,1,73,2,1,7,0,1,0,0,5,3,,,,2083477.77734375,1973045.34570313,4056523,339489.15625,332020.6875,333440.5,0.995741903781891,0.991646707057953
"SEN",2018,429001,429,1,1,5,10,1,137.458938598633,17,10.9949998855591,7.8001594543457,1,46,3,1,7,0,1,0,0,1,1,1,3,9,4135718.29394531,1061384.97436523,5197103.5,307019.28125,332020.6875,333440.5,0.995741903781891,1.01178658008575
"SEN",2018,429002,429,2,1,5,10,1,137.458938598633,11,7.93999999761581,5.4649920463562,1,38,1,1,7,1,6,2,0,1,1,1,3,9,1338632.8359375,594413.55682373,1933046.375,176482.96875,332020.6875,333440.5,0.995741903781891,1.01178658008575
"SEN",2018,429003,429,3,1,5,10,1,137.458938598633,9,6.92999994754791,4.71377897262573,1,45,3,1,7,1,3,0,0,1,1,1,3,9,1110159.07202148,2042135.5324707,3152294.5,351752.75,332020.6875,333440.5,0.995741903781891,1.01178658008575
"SEN",2018,429004,429,4,1,5,10,1,137.458938598633,13,8.93999993801117,6.20486354827881,1,39,2,1,7,1,4,1,0,1,1,10,2,4,1464465.18725586,830467.580749512,2294932.75,177288.1875,332020.6875,333440.5,0.995741903781891,1.01178658008575
"SEN",2018,429005,429,5,1,5,10,1,137.458938598633,13,9.04000002145767,6.20486354827881,1,41,3,1,7,0,1,0,0,1,1,1,3,9,2000863.11328125,1969053.98132324,3969917,306684.09375,332020.6875,333440.5,0.995741903781891,1.01178658008575
"SEN",2018,429006,429,6,1,5,10,1,137.458938598633,15,11.4399999380112,7.51302909851074,1,31,3,1,7,1,1,0,0,1,1,1,3,9,1870736.12353516,778899.445541382,2649635.5,177397.734375,332020.6875,333440.5,0.995741903781891,1.01178658008575
"SEN",2018,429007,429,7,1,5,10,1,137.458938598633,16,12.4799999594688,7.58492422103882,1,60,3,1,7,0,1,0,0,1,1,1,3,9,4792795.05175781,1602296.40350342,6395091.5,401402.4375,332020.6875,333440.5,0.995741903781891,1.01178658008575
"SEN",2018,429008,429,8,1,5,10,1,137.458938598633,15,11.5,7.65674352645874,1,37,2,1,7,1,1,0,0,1,1,1,3,9,2401551.0612793,3061783.77832031,5463335,365779.875,332020.6875,333440.5,0.995741903781891,1.01178658008575
"SEN",2018,429009,429,9,1,5,10,1,137.458938598633,7,5.01499998569489,3.79408812522888,1,55,2,1,7,1,1,0,0,1,1,5,3,5,959460.897460938,781160.346984863,1740621.25,249723.515625,332020.6875,333440.5,0.995741903781891,1.01178658008575
"SEN",2018,429010,429,10,1,5,10,1,137.458938598633,4,3,2.44471025466919,1,57,2,1,7,0,1,0,0,1,1,10,3,9,1712799.74707031,743152.937988281,2455952.75,616613.8125,332020.6875,333440.5,0.995741903781891,1.01178658008575
"SEN",2018,429011,429,11,1,5,10,1,137.458938598633,9,6.6599999666214,4.71377897262573,1,53,2,1,7,0,1,0,0,1,1,1,3,9,1117030.46875,613591.951049805,1730622.375,193113.671875,332020.6875,333440.5,0.995741903781891,1.01178658008575
"SEN",2018,429012,429,12,1,5,10,1,137.458938598633,6,4.18500000238419,3.24624681472778,1,28,2,1,7,1,3,0,0,1,1,8,3,4,402835.284667969,613141.707275391,1015977,170053.609375,332020.6875,333440.5,0.995741903781891,1.01178658008575
"SEN",2018,430001,430,1,1,5,10,2,232.856536865234,10,8.44999998807907,5.09092664718628,1,46,3,1,7,0,1,0,1,1,1,9,3,9,2101822.35986328,708065.337768555,2809887.75,306442.3125,305744.46875,333440.5,0.916938602924347,1.01466369628906
"SEN",2018,430002,430,2,1,5,10,2,232.856536865234,10,7.38000005483627,5.09092664718628,1,19,2,1,7,1,3,1,0,1,1,11,5,5,134896.914306641,688546.680786133,823443.625,89803.5703125,305744.46875,333440.5,0.916938602924347,1.01466369628906
"SEN",2018,430003,430,3,1,5,10,2,232.856536865234,15,12.1799999475479,7.65674352645874,1,40,2,1,7,1,4,2,0,1,1,11,6,3,3325315.94726563,4126804.09298706,7452120,541811.625,305744.46875,333440.5,0.916938602924347,1.01466369628906
"SEN",2018,430004,430,4,1,5,10,2,232.856536865234,28,24.2899998426437,13.1442022323608,1,62,2,1,7,1,1,0,0,1,1,1,3,9,6496892.13623047,3174562.44921875,9671455,376698.15625,305744.46875,333440.5,0.916938602924347,1.01466369628906
"SEN",2018,430005,430,5,1,5,10,2,232.856536865234,21,16.0699999332428,9.21921253204346,1,47,3,1,7,1,6,5,0,1,1,9,1,2,7189638.34216309,3881152.89224243,11070791,574935.4375,305744.46875,333440.5,0.916938602924347,1.01466369628906
"SEN",2018,430006,430,6,1,5,10,2,232.856536865234,34,23.264999806881,14.6224317550659,1,41,3,1,7,0,1,0,0,1,1,10,3,9,8971801.2064209,4582705.1628418,13554506,434774.9375,305744.46875,333440.5,0.916938602924347,1.01466369628906
"SEN",2018,430007,430,7,1,5,10,2,232.856536865234,12,8.90499991178513,5.83623170852661,1,47,3,1,7,1,3,0,0,1,1,8,3,9,2739049.671875,4940642.00308228,7679691.5,697946.75,305744.46875,333440.5,0.916938602924347,1.01466369628906
"SEN",2018,430008,430,8,1,5,10,2,232.856536865234,18,12.714999973774,8.72550678253174,1,70,2,1,7,0,1,0,0,1,1,1,3,8,1605915.65332031,1896748.40936279,3502664,212219.703125,305744.46875,333440.5,0.916938602924347,1.01466369628906
"SEN",2018,430009,430,9,1,5,10,2,232.856536865234,13,8.85499995946884,6.49801921844482,1,45,3,1,7,1,3,0,0,1,1,10,3,5,943636.048339844,6710851.84106445,7654488,642144.125,305744.46875,333440.5,0.916938602924347,1.01466369628906
"SEN",2018,430010,430,10,1,5,10,2,232.856536865234,19,13.9449998736382,8.79622268676758,1,49,3,1,7,1,4,1,0,1,1,1,3,9,5542336.0234375,2571956.54229736,8114292.5,465754.21875,305744.46875,333440.5,0.916938602924347,1.01466369628906
"SEN",2018,430011,430,11,1,5,10,2,232.856536865234,17,12.2199999690056,8.22867679595947,1,32,2,1,7,1,3,1,0,1,1,1,3,9,829937.169433594,800538.01361084,1630475.125,104598.390625,305744.46875,333440.5,0.916938602924347,1.01466369628906
"SEN",2018,430012,430,12,1,5,10,2,232.856536865234,7,4.57499998807907,3.79408812522888,1,38,2,1,7,1,3,0,0,1,1,1,3,9,770839.50390625,1059541.80029297,1830381.25,285169.625,305744.46875,333440.5,0.916938602924347,1.01466369628906
"SEN",2018,431001,431,1,2,5,10,2,239.374450683594,7,5.54999995231628,3.638516664505,1,45,2,1,7,1,4,1,0,1,1,1,3,9,1046383.62109375,828654.513412476,1875038.125,292127.0625,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,431002,431,2,2,5,10,2,239.374450683594,7,5.64999997615814,3.79408812522888,1,64,2,1,7,1,3,0,0,5,3,,,,550797.394042969,904814.713989258,1455612.125,226781.375,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,431003,431,3,2,5,10,2,239.374450683594,6,4,3.24624681472778,1,60,2,1,7,1,3,0,0,1,1,1,3,9,913613.83984375,794473.823791504,1708087.625,310469.28125,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,431004,431,4,2,5,10,2,239.374450683594,9,6.86000001430511,4.56199073791504,1,34,2,1,7,1,3,0,0,1,1,1,3,9,803892.028686523,893973.543945313,1697865.625,205740.859375,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,431005,431,5,2,5,10,2,239.374450683594,6,3.70499992370605,3.08788585662842,2,34,2,1,7,0,1,0,0,2,1,1,3,9,441163.745361328,940267.512268066,1381431.25,251094.828125,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,431006,431,6,2,5,10,2,239.374450683594,11,7.58999997377396,5.31571865081787,1,61,2,1,7,0,1,0,0,5,3,,,,552111.945556641,645627.465209961,1197739.375,118748.84375,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,431007,431,7,2,5,10,2,239.374450683594,3,2.41000002622604,2.03320145606995,1,62,2,1,7,0,1,0,0,1,1,10,3,9,1271172.06176758,759564.461914063,2030736.5,738230.6875,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,431008,431,8,2,5,10,2,239.374450683594,18,12.3500000834465,8.01473617553711,1,69,3,1,7,0,1,0,0,1,1,1,3,9,2955113.47167969,1600588.80895996,4555702.5,276021.28125,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,431009,431,9,2,5,10,2,239.374450683594,18,12.8149999380112,8.29985237121582,1,44,2,1,7,1,3,0,0,1,1,1,3,9,2241725.35839844,1726436.09069824,3968161.5,240423.3125,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,431010,431,10,2,5,10,2,239.374450683594,4,2.7049999833107,2.44471025466919,1,47,2,1,7,1,3,0,1,1,1,6,3,9,820280.637695313,525909.037078857,1346189.625,367033.75,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,431011,431,11,2,5,10,2,239.374450683594,6,4.93000000715256,3.40375375747681,1,65,2,1,7,0,1,0,0,1,1,1,3,9,532393.674560547,667032.645721436,1199426.375,218012.84375,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,431012,431,12,2,5,10,2,239.374450683594,14,9.50499993562698,6.71692180633545,1,40,3,1,7,0,1,0,0,1,1,1,3,9,2192673.21630859,1399573.04095459,3592246.25,279832.28125,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,432001,432,1,1,5,10,2,231.094573974609,12,9.37999999523163,6.2782940864563,1,35,2,1,7,1,6,2,0,5,3,,,,1595021.57519531,3846017.68994141,5441039.5,494493.28125,305744.46875,333440.5,0.916938602924347,1.01178658008575
"SEN",2018,432002,432,2,1,5,10,2,231.094573974609,7,4.89999997615814,3.638516664505,1,41,2,1,7,1,4,1,0,1,1,1,3,9,841315.889892578,1509158.11828613,2350474,366199,305744.46875,333440.5,0.916938602924347,1.01178658008575
"SEN",2018,432003,432,3,1,5,10,2,231.094573974609,18,13.4799998998642,8.29985237121582,1,41,3,1,7,0,1,0,0,1,1,6,3,9,1714411.96582031,1621709.77099609,3336121.75,202129.234375,305744.46875,333440.5,0.916938602924347,1.01178658008575
"SEN",2018,432004,432,4,1,5,10,2,231.094573974609,15,10.7300000190735,7.22467422485352,1,67,3,1,7,1,1,0,0,1,1,1,3,9,1238138.7265625,2248488.85728455,3486627.5,253497.703125,305744.46875,333440.5,0.916938602924347,1.01178658008575
"SEN",2018,432005,432,5,1,5,10,2,231.094573974609,17,12.7599999308586,8.08611965179443,1,46,3,1,7,0,1,0,0,1,1,1,3,9,2451368.64404297,1304039.96575928,3755408.5,240917.296875,305744.46875,333440.5,0.916938602924347,1.01178658008575
"SEN",2018,432006,432,6,1,5,10,2,231.094573974609,9,6.80000001192093,4.71377897262573,1,25,2,1,7,0,3,0,0,1,1,5,3,4,690574.771484375,721518.92376709,1412093.75,171112.125,305744.46875,333440.5,0.916938602924347,1.01178658008575
"SEN",2018,432007,432,7,1,5,10,2,231.094573974609,14,10.0099999904633,6.71692180633545,1,42,2,1,7,0,1,0,0,1,1,1,3,8,2949329.75,1687741.2019043,4637071,361223.03125,305744.46875,333440.5,0.916938602924347,1.01178658008575
"SEN",2018,432008,432,8,1,5,10,2,231.094573974609,8,5.70000004768372,4.4858865737915,1,51,2,1,7,0,1,0,0,5,3,,,,1838526.50244141,1294171.92895508,3132698.5,427059.46875,305744.46875,333440.5,0.916938602924347,1.01178658008575
"SEN",2018,432009,432,9,1,5,10,2,231.094573974609,10,7.42500001192093,5.24090766906738,1,64,3,1,7,1,1,0,0,1,1,1,3,9,1223537.02880859,1817251.64123535,3040788.75,331624.03125,305744.46875,333440.5,0.916938602924347,1.01178658008575
"SEN",2018,432010,432,10,1,5,10,2,231.094573974609,13,9.74499994516373,6.49801921844482,1,45,2,1,7,0,1,0,0,1,1,1,3,9,1641403.48217773,2386542.17993164,4027945.75,337909.1875,305744.46875,333440.5,0.916938602924347,1.01178658008575
"SEN",2018,432011,432,11,1,5,10,2,231.094573974609,15,12.2399998903275,7.22467422485352,1,50,2,1,7,0,1,0,0,1,1,1,3,9,2149027.44311523,1733304.81091309,3882332.25,282267.71875,305744.46875,333440.5,0.916938602924347,1.01178658008575
"SEN",2018,432012,432,12,1,5,10,2,231.094573974609,10,8.15999990701675,5.09092664718628,1,56,3,1,7,0,1,0,0,1,1,1,3,9,1071936.97460938,1526990.04580688,2598927,283435.21875,305744.46875,333440.5,0.916938602924347,1.01178658008575
"SEN",2018,433001,433,1,2,5,10,2,239.873153686523,9,6.27999997138977,4.71377897262573,1,52,3,1,7,1,1,0,0,1,1,1,3,9,659339.983886719,916061.0625,1575401,190901.078125,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,433002,433,2,2,5,10,2,239.873153686523,15,9.16999995708466,6.93503427505493,1,63,2,1,7,1,4,1,0,1,1,1,3,9,653332.491699219,970353.39074707,1623685.875,118051.2265625,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,433003,433,3,2,5,10,2,239.873153686523,4,2.42500001192093,2.44471025466919,1,63,3,1,7,0,1,0,0,1,1,1,3,9,749294.809814453,1044170.01753235,1793464.875,488981.71875,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,433004,433,4,2,5,10,2,239.873153686523,8,6,4.18000173568726,1,42,3,1,7,0,3,0,0,1,1,5,4,1,970928.321533203,827639.92578125,1798568.25,245186.578125,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,433005,433,5,2,5,10,2,239.873153686523,13,9.01499998569489,6.20486354827881,1,44,3,1,7,0,1,0,0,1,1,1,3,9,1457838.47753906,881059.731933594,2338898.25,196212.96875,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,433006,433,6,2,5,10,2,239.873153686523,10,7.79999995231628,5.24090766906738,1,42,3,1,7,1,3,0,0,1,1,1,3,9,2574550.62597656,2308300.14105225,4882851,532516.6875,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,433007,433,7,2,5,10,2,239.873153686523,4,2.56000006198883,2.60710310935974,1,64,2,1,7,0,1,0,0,5,3,,,,1061967.60095215,225641.106552124,1287608.75,351061.875,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,433008,433,8,2,5,10,2,239.873153686523,13,9.92999994754791,6.49801921844482,1,73,2,1,7,0,1,0,1,1,1,1,3,9,1840373.19042969,1487257.2371521,3327630.5,279158.90625,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,433009,433,9,2,5,10,2,239.873153686523,13,9.41999995708466,6.20486354827881,1,44,2,1,7,1,4,1,0,1,1,1,3,9,1946851.94287109,1230364.9699707,3177217,266540.53125,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,433010,433,10,2,5,10,2,239.873153686523,7,5.06999999284744,3.94895386695862,1,62,2,1,7,0,1,0,0,1,1,1,3,9,926759.348632813,1171936.51254272,2098695.75,326972.46875,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,433011,433,11,2,5,10,2,239.873153686523,30,21.7599999308586,13.549108505249,1,62,3,1,7,1,4,1,0,1,1,6,3,3,2232767.01171875,2291706.53186035,4524473.5,164477.515625,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,433012,433,12,2,5,10,2,239.873153686523,6,4.51999998092651,3.24624681472778,1,36,2,1,7,1,3,0,0,1,1,10,3,4,1489387.73681641,1578612.80871582,3068000.5,557652.8125,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,434001,434,1,1,5,10,2,204.329940795898,10,7.8500000834465,5.09092664718628,1,75,2,1,7,0,1,0,0,1,1,1,3,9,1316730.22167969,645591.461425781,1962321.625,214007.953125,305744.46875,333440.5,0.916938602924347,1.01178658008575
"SEN",2018,434002,434,2,1,5,10,2,204.329940795898,12,9.37999993562698,6.1313362121582,1,48,3,1,7,0,1,0,0,1,1,10,3,9,2234617.53637695,1096562.95861816,3331180.5,302744.78125,305744.46875,333440.5,0.916938602924347,1.00890946388245
"SEN",2018,434003,434,3,1,5,10,2,204.329940795898,22,14.7350000143051,10.1284770965576,1,60,2,1,7,1,9,9,0,1,1,1,3,9,2781281.34130859,2911221.01669312,5692502.5,282189.125,305744.46875,333440.5,0.916938602924347,1.01178658008575
"SEN",2018,434004,434,4,1,5,10,2,204.329940795898,16,11.164999961853,7.72848844528198,1,45,3,1,7,0,1,0,0,1,1,1,3,9,968866.088378906,1710047.8807373,2678914,182599.0625,305744.46875,333440.5,0.916938602924347,1.01178658008575
"SEN",2018,434005,434,5,1,5,10,2,204.329940795898,7,4.5900000333786,3.79408812522888,1,62,2,1,7,0,1,0,0,1,1,1,3,9,1998715.8046875,725990.587402344,2724706.5,424503.65625,305744.46875,333440.5,0.916938602924347,1.01178658008575
"SEN",2018,434006,434,6,1,5,10,2,204.329940795898,10,7.2849999666214,4.94045352935791,1,48,3,1,7,0,1,0,0,1,1,1,3,9,2254675.09472656,1214833.16333008,3469508.25,378379.53125,305744.46875,333440.5,0.916938602924347,1.01178658008575
"SEN",2018,434007,434,7,1,5,10,2,204.329940795898,8,5.52000004053116,4.18000173568726,1,56,3,1,7,0,1,0,0,1,1,1,3,9,758859.214355469,1135010.78295898,1893870,258178.40625,305744.46875,333440.5,0.916938602924347,1.01178658008575
"SEN",2018,434008,434,8,1,5,10,2,204.329940795898,10,7.35499995946884,4.94045352935791,1,56,2,1,7,0,1,0,0,1,1,1,3,9,1151816.85351563,1904538.23730469,3056355,333321.65625,305744.46875,333440.5,0.916938602924347,1.01178658008575
"SEN",2018,434009,434,9,1,5,10,2,204.329940795898,15,11.6499999761581,7.08001852035522,1,54,2,1,7,1,1,0,0,1,1,1,3,9,3647849.56494141,979937.609069824,4627787,336466.5,305744.46875,333440.5,0.916938602924347,1.01178658008575
"SEN",2018,434010,434,10,1,5,10,2,204.329940795898,10,7.58999997377396,5.24090766906738,1,23,2,1,7,1,4,1,0,1,1,1,3,9,467684.03125,645853.187286377,1113537.25,121440.765625,305744.46875,333440.5,0.916938602924347,1.01178658008575
"SEN",2018,434011,434,11,1,5,10,2,204.329940795898,20,14.2299999594688,9.2894983291626,1,55,3,1,7,0,1,0,0,1,1,1,3,9,1645912.79882813,2003488.39916992,3649401.25,198999.21875,305744.46875,333440.5,0.916938602924347,1.01178658008575
"SEN",2018,434012,434,12,1,5,10,2,204.329940795898,6,4.37999999523163,3.24624681472778,1,34,2,1,7,0,1,0,0,1,1,1,3,9,855989.654541016,896751.790405273,1752741.5,318585.78125,305744.46875,333440.5,0.916938602924347,1.00890946388245
"SEN",2018,435001,435,1,2,5,10,2,244.120681762695,21,17.0299998521805,9.77987957000732,1,53,3,1,7,1,3,0,0,1,1,1,3,9,2141819.27978516,1981688.33032227,4123507.5,214144.65625,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,435002,435,2,2,5,10,2,244.120681762695,9,6.17999994754791,4.71377897262573,1,41,3,1,7,0,1,0,0,1,1,2,3,9,1482814.97119141,753588.796157837,2236403.75,270998.84375,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,435003,435,3,2,5,10,2,244.120681762695,8,5.51999998092651,4.02613258361816,1,46,2,1,7,0,1,0,0,1,1,1,3,9,943848.543212891,625942.285369873,1569790.875,213998.90625,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,435004,435,4,2,5,10,2,244.120681762695,16,12.1799999475479,7.58492422103882,1,50,3,1,7,0,1,0,0,1,1,6,3,9,957835.373535156,7217917.58624268,8175753,557272.375,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,435005,435,5,2,5,10,2,244.120681762695,9,6.01499998569489,4.40963888168335,1,49,2,1,7,0,1,0,0,1,1,1,3,9,608637.692871094,720666.092834473,1329303.75,161079.953125,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,435006,435,6,2,5,10,2,244.120681762695,4,4,2.7683789730072,1,34,2,1,7,1,1,0,0,1,1,6,3,9,3220652.9921875,2549301.05117798,5769954,1573157.125,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,435007,435,7,2,5,10,2,244.120681762695,8,5.80499994754791,4.18000173568726,1,38,2,1,7,0,1,0,0,1,1,6,3,9,1561688.08398438,1580732.82971191,3142421,428384.875,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,435008,435,8,2,5,10,2,244.120681762695,9,6.54999995231628,4.56199073791504,1,49,3,1,7,0,1,0,0,1,1,1,3,9,1093750.80529785,1111327.45529175,2205078.25,267202.9375,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,435009,435,9,2,5,10,2,244.120681762695,12,9.03999996185303,6.1313362121582,1,79,3,1,7,0,1,0,1,5,3,,,,957080.704101563,1517682.47842407,2474763.25,224911.75,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,435010,435,10,2,5,10,2,244.120681762695,8,6.28000003099442,4.4858865737915,1,47,3,1,7,0,1,0,0,1,1,1,3,9,1932391.84570313,910736.842468262,2843128.75,387584.40625,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,435011,435,11,2,5,10,2,244.120681762695,22,15.8449999690056,10.1284770965576,1,61,3,1,7,0,1,0,0,1,1,1,3,9,6025950.29907227,3527384.00897217,9553334,473578.5625,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,435012,435,12,2,5,10,2,244.120681762695,3,2.44999998807907,2.03320145606995,1,49,2,1,5,0,1,0,0,1,1,6,3,9,1555969.64868164,1416507.95755005,2972477.5,1080580.375,305744.46875,333440.5,0.916938602924347,0.991646707057953
"SEN",2018,436001,436,1,1,5,10,2,224.826995849609,13,9.7600000500679,6.64404344558716,1,53,2,1,7,0,1,0,0,1,1,1,3,8,1584065.39282227,2127355.10852051,3711420.5,311355.5,305744.46875,333440.5,0.916938602924347,1.00890946388245
"SEN",2018,436002,436,2,1,5,10,2,224.826995849609,9,7.04000008106232,4.86502647399902,2,58,5,1,7,0,1,0,0,5,3,,,,1583667.8581543,1079981.97424316,2663649.75,322770.90625,305744.46875,333440.5,0.916938602924347,1.00890946388245
"SEN",2018,436003,436,3,1,5,10,2,224.826995849609,7,5.08499997854233,3.638516664505,1,48,2,1,7,0,1,0,0,1,1,1,3,9,1143267.65454102,677202.722167969,1820470.375,283625.53125,305744.46875,333440.5,0.916938602924347,1.00795042514801
"SEN",2018,436004,436,4,1,5,10,2,224.826995849609,11,8.58999997377396,5.61381387710571,1,33,2,1,7,1,9,5,0,1,1,9,4,2,1192571.26220703,1602769.95697021,2795341.25,277141.71875,305744.46875,333440.5,0.916938602924347,1.00890946388245
"SEN",2018,436005,436,5,1,5,10,2,224.826995849609,8,6.37999999523163,4.4858865737915,1,64,3,1,7,0,1,0,0,1,1,1,3,9,944495.763183594,643143.403564453,1587639.125,216432.03125,305744.46875,333440.5,0.916938602924347,1.00890946388245
"SEN",2018,436006,436,6,1,5,10,2,224.826995849609,8,5.79999995231628,4.18000173568726,1,48,3,1,7,0,1,0,0,1,1,1,3,9,1219704.52172852,853514.845703125,2073219.375,282627.875,305744.46875,333440.5,0.916938602924347,1.00890946388245
"SEN",2018,436007,436,7,1,5,10,2,224.826995849609,6,4.51999998092651,3.40375375747681,1,48,2,1,7,0,1,0,0,1,1,1,3,9,2196501.76708984,1665496.77862549,3861998.5,701973.3125,305744.46875,333440.5,0.916938602924347,1.00890946388245
"SEN",2018,436008,436,8,1,5,10,2,224.826995849609,8,5.56000000238419,4.18000173568726,1,36,2,1,7,0,1,0,0,1,1,1,3,9,994886.110351563,789204.946289063,1784091,243212.984375,305744.46875,333440.5,0.916938602924347,1.00890946388245
"SEN",2018,436009,436,9,1,5,10,2,224.826995849609,6,4.58999997377396,3.56045484542847,1,28,2,1,7,0,1,0,0,1,1,1,3,9,2193127.49243164,892128.576538086,3085256,560789.3125,305744.46875,333440.5,0.916938602924347,1.00890946388245
