"hh_cluster","hh_id","region","departement","urban_rural","hhweight","imp_water_wet","imp_water_dry","imp_cooking","imp_walls","imp_ceiling","imp_floors","toilet_imp","aircon_housing","w_heater","c_fan","armchairs","table_chairs","bed","s_mattres","e_iron","gas_elec_stove","gas_cylinder","non_e_blender","refrigerator","p_fan","tv","land_phone","mobile_p","wardrobes","carpet","microwave","freezer","washing_machine","aircon_asset","car","computer","printer","sat_dish","building_house","c_iron","radio","camera","tablet","unbuilt_land","e_foodprocesor","dvd","motorcycle","improved_stoves","gas_e_hotplate","canoe","v_cleaner","bicycle","hunting_rif","camcorder","guitar","gard_tools","video_camera","hifi","piano","generator","wealth_index_all","fresh_sardinella","fresh_barracuda","fresh_tilapia","fresh_other","smoked_keti_sardinella","smoked_sardinella","dried_fish","crabs","conserves","head_employment","any_adult_employed","any_adult_woman_employed","hh_size","gender_head_hh","any_adult_woman_literate","any_adult_literate","...1.x","NearFact","dist_NearFact","tt_NearFact","NearFact_L","Ldist_NearFact_L","Nb_factories","Sea Production","Afric Azote","Africa Feed","Omega Fishing","Min_tt_factories","Min_Factory_name","mean_tt_factories","mean_Min_tt_factories","...1.y","NearMarket","dist_NearMarket","tt_NearMarket","NearMarket_L","Ldist_NearMarket_L","Nb_markets","distance_to_marine_km","distance_to_inland_km","proximity_to_water_km","geometry"
"1_104","1_104_6",2,23,1,184.772033691406,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150263077841436,1,0,0,0,0,0,0,0,0,1,1,0,4,"men",0,1,2043,"Societe Des Produits Halieutiques (Sph Sarl)",68210.0133338623,98.811183182043,NA,NA,13,495.617315730204,437.014285349874,391.07315985292,345.308657865101,345.308657865101,"Omega Fishing",417.253354699525,417.253354699525,2043,"Ziguinchor",698.555939194058,1,NA,NA,47,2.32067213833635,151.771635179987,2.32067213833635,c(-16.2856677, 12.5745466)
"1_104","1_104_9",2,23,1,184.772033691406,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.927589212335704,1,0,1,0,0,0,0,0,0,1,1,1,20,"men",1,1,2437,"Societe Des Produits Halieutiques (Sph Sarl)",68210.0133338623,98.811183182043,NA,NA,13,495.617315730204,437.014285349874,391.07315985292,345.308657865101,345.308657865101,"Omega Fishing",417.253354699525,417.253354699525,2437,"Ziguinchor",698.555939194058,1,NA,NA,47,2.32067213833635,151.771635179987,2.32067213833635,c(-16.2856677, 12.5745466)
"1_104","1_104_3",2,23,1,184.772033691406,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.21228693202838,0,0,1,0,0,0,0,0,0,1,1,1,2,"women",0,0,4411,"Societe Des Produits Halieutiques (Sph Sarl)",68210.0133338623,98.811183182043,NA,NA,13,495.617315730204,437.014285349874,391.07315985292,345.308657865101,345.308657865101,"Omega Fishing",417.253354699525,417.253354699525,4411,"Ziguinchor",698.555939194058,1,NA,NA,47,2.32067213833635,151.771635179987,2.32067213833635,c(-16.2856677, 12.5745466)
"1_104","1_104_10",2,23,1,184.772033691406,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.47278832486088,1,0,1,1,0,1,0,1,0,1,1,0,8,"men",1,1,265,"Societe Des Produits Halieutiques (Sph Sarl)",68210.0133338623,98.811183182043,NA,NA,13,495.617315730204,437.014285349874,391.07315985292,345.308657865101,345.308657865101,"Omega Fishing",417.253354699525,417.253354699525,265,"Ziguinchor",698.555939194058,1,NA,NA,47,2.32067213833635,151.771635179987,2.32067213833635,c(-16.2856677, 12.5745466)
"1_104","1_104_2",2,23,1,184.772033691406,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0887652564606061,1,0,1,0,0,0,1,0,0,1,1,1,11,"men",1,1,4264,"Societe Des Produits Halieutiques (Sph Sarl)",68210.0133338623,98.811183182043,NA,NA,13,495.617315730204,437.014285349874,391.07315985292,345.308657865101,345.308657865101,"Omega Fishing",417.253354699525,417.253354699525,4264,"Ziguinchor",698.555939194058,1,NA,NA,47,2.32067213833635,151.771635179987,2.32067213833635,c(-16.2856677, 12.5745466)
"1_106","1_106_6",2,23,1,192.625213623047,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.78234105513926,1,0,1,0,0,0,1,0,0,1,1,1,6,"women",1,1,5699,"Societe Des Produits Halieutiques (Sph Sarl)",68192.2985961392,100.225396744416,NA,NA,13,497.031529292577,438.428498912247,392.487373415293,346.722871427475,346.722871427475,"Omega Fishing",418.667568261898,418.667568261898,5699,"Ziguinchor",1815.20092966551,2.41421356237309,NA,NA,45,3.20166854084098,152.367999301666,3.20166854084098,c(-16.2955327, 12.5684934)
"1_106","1_106_4",2,23,1,192.625213623047,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.69550448453638,0,0,0,0,0,0,0,0,0,1,1,1,8,"men",0,1,954,"Societe Des Produits Halieutiques (Sph Sarl)",68192.2985961392,100.225396744416,NA,NA,13,497.031529292577,438.428498912247,392.487373415293,346.722871427475,346.722871427475,"Omega Fishing",418.667568261898,418.667568261898,954,"Ziguinchor",1815.20092966551,2.41421356237309,NA,NA,45,3.20166854084098,152.367999301666,3.20166854084098,c(-16.2955327, 12.5684934)
"1_106","1_106_2",2,23,1,192.625213623047,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.15619993501176,1,0,1,1,0,0,1,0,0,1,1,0,11,"men",1,1,6506,"Societe Des Produits Halieutiques (Sph Sarl)",68192.2985961392,100.225396744416,NA,NA,13,497.031529292577,438.428498912247,392.487373415293,346.722871427475,346.722871427475,"Omega Fishing",418.667568261898,418.667568261898,6506,"Ziguinchor",1815.20092966551,2.41421356237309,NA,NA,45,3.20166854084098,152.367999301666,3.20166854084098,c(-16.2955327, 12.5684934)
"1_106","1_106_3",2,23,1,192.625213623047,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.646593539403103,1,0,1,0,0,0,1,0,0,0,1,1,11,"men",1,1,3179,"Societe Des Produits Halieutiques (Sph Sarl)",68192.2985961392,100.225396744416,NA,NA,13,497.031529292577,438.428498912247,392.487373415293,346.722871427475,346.722871427475,"Omega Fishing",418.667568261898,418.667568261898,3179,"Ziguinchor",1815.20092966551,2.41421356237309,NA,NA,45,3.20166854084098,152.367999301666,3.20166854084098,c(-16.2955327, 12.5684934)
"1_106","1_106_11",2,23,1,192.625213623047,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.471562224183781,0,0,1,0,0,0,1,0,0,1,1,1,8,"men",1,1,5061,"Societe Des Produits Halieutiques (Sph Sarl)",68192.2985961392,100.225396744416,NA,NA,13,497.031529292577,438.428498912247,392.487373415293,346.722871427475,346.722871427475,"Omega Fishing",418.667568261898,418.667568261898,5061,"Ziguinchor",1815.20092966551,2.41421356237309,NA,NA,45,3.20166854084098,152.367999301666,3.20166854084098,c(-16.2955327, 12.5684934)
"1_106","1_106_5",2,23,1,192.625213623047,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56231027065295,0,1,1,0,0,1,0,0,0,0,1,1,8,"men",1,1,4638,"Societe Des Produits Halieutiques (Sph Sarl)",68192.2985961392,100.225396744416,NA,NA,13,497.031529292577,438.428498912247,392.487373415293,346.722871427475,346.722871427475,"Omega Fishing",418.667568261898,418.667568261898,4638,"Ziguinchor",1815.20092966551,2.41421356237309,NA,NA,45,3.20166854084098,152.367999301666,3.20166854084098,c(-16.2955327, 12.5684934)
"1_106","1_106_12",2,23,1,192.625213623047,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.55200917187701,0,0,1,0,0,0,0,1,0,1,1,1,3,"women",0,1,4191,"Societe Des Produits Halieutiques (Sph Sarl)",68192.2985961392,100.225396744416,NA,NA,13,497.031529292577,438.428498912247,392.487373415293,346.722871427475,346.722871427475,"Omega Fishing",418.667568261898,418.667568261898,4191,"Ziguinchor",1815.20092966551,2.41421356237309,NA,NA,45,3.20166854084098,152.367999301666,3.20166854084098,c(-16.2955327, 12.5684934)
"1_106","1_106_8",2,23,1,192.625213623047,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.292609843792482,0,0,1,0,0,0,0,1,0,1,1,1,10,"women",1,1,5883,"Societe Des Produits Halieutiques (Sph Sarl)",68192.2985961392,100.225396744416,NA,NA,13,497.031529292577,438.428498912247,392.487373415293,346.722871427475,346.722871427475,"Omega Fishing",418.667568261898,418.667568261898,5883,"Ziguinchor",1815.20092966551,2.41421356237309,NA,NA,45,3.20166854084098,152.367999301666,3.20166854084098,c(-16.2955327, 12.5684934)
"1_106","1_106_7",2,23,1,192.625213623047,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.521523444627791,0,0,1,1,0,0,1,0,0,1,1,1,5,"men",1,1,5671,"Societe Des Produits Halieutiques (Sph Sarl)",68192.2985961392,100.225396744416,NA,NA,13,497.031529292577,438.428498912247,392.487373415293,346.722871427475,346.722871427475,"Omega Fishing",418.667568261898,418.667568261898,5671,"Ziguinchor",1815.20092966551,2.41421356237309,NA,NA,45,3.20166854084098,152.367999301666,3.20166854084098,c(-16.2955327, 12.5684934)
"1_106","1_106_10",2,23,1,192.625213623047,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0527476226643749,1,0,1,1,0,0,1,0,0,1,1,0,7,"men",0,1,3834,"Societe Des Produits Halieutiques (Sph Sarl)",68192.2985961392,100.225396744416,NA,NA,13,497.031529292577,438.428498912247,392.487373415293,346.722871427475,346.722871427475,"Omega Fishing",418.667568261898,418.667568261898,3834,"Ziguinchor",1815.20092966551,2.41421356237309,NA,NA,45,3.20166854084098,152.367999301666,3.20166854084098,c(-16.2955327, 12.5684934)
"1_106","1_106_1",2,23,1,192.625213623047,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46485174667377,1,0,1,0,0,0,0,0,0,1,1,0,8,"men",1,1,2119,"Societe Des Produits Halieutiques (Sph Sarl)",68192.2985961392,100.225396744416,NA,NA,13,497.031529292577,438.428498912247,392.487373415293,346.722871427475,346.722871427475,"Omega Fishing",418.667568261898,418.667568261898,2119,"Ziguinchor",1815.20092966551,2.41421356237309,NA,NA,45,3.20166854084098,152.367999301666,3.20166854084098,c(-16.2955327, 12.5684934)
"1_106","1_106_9",2,23,1,192.625213623047,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.58645532659254,1,0,1,1,0,0,0,0,0,0,1,0,5,"men",0,1,2229,"Societe Des Produits Halieutiques (Sph Sarl)",68192.2985961392,100.225396744416,NA,NA,13,497.031529292577,438.428498912247,392.487373415293,346.722871427475,346.722871427475,"Omega Fishing",418.667568261898,418.667568261898,2229,"Ziguinchor",1815.20092966551,2.41421356237309,NA,NA,45,3.20166854084098,152.367999301666,3.20166854084098,c(-16.2955327, 12.5684934)
"1_108","1_108_8",2,23,1,132.87126159668,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940855139361119,1,0,1,0,1,1,0,0,0,0,1,1,14,"men",1,1,6073,"Societe Des Produits Halieutiques (Sph Sarl)",69374.9652880142,100.811183182043,NA,NA,13,497.617315730204,439.014285349874,393.07315985292,347.308657865101,347.308657865101,"Omega Fishing",419.253354699525,419.253354699525,6073,"Ziguinchor",2274.03635738882,3,NA,NA,46,3.67525756284486,151.163377741125,3.67525756284486,c(-16.2866183, 12.5618637)
"1_108","1_108_11",2,23,1,132.87126159668,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.471730020954732,0,0,0,1,0,1,1,1,0,1,1,0,10,"men",1,1,6070,"Societe Des Produits Halieutiques (Sph Sarl)",69374.9652880142,100.811183182043,NA,NA,13,497.617315730204,439.014285349874,393.07315985292,347.308657865101,347.308657865101,"Omega Fishing",419.253354699525,419.253354699525,6070,"Ziguinchor",2274.03635738882,3,NA,NA,46,3.67525756284486,151.163377741125,3.67525756284486,c(-16.2866183, 12.5618637)
"1_108","1_108_12",2,23,1,132.87126159668,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.741778413640252,1,0,0,0,0,0,0,0,0,1,1,1,6,"men",0,1,6723,"Societe Des Produits Halieutiques (Sph Sarl)",69374.9652880142,100.811183182043,NA,NA,13,497.617315730204,439.014285349874,393.07315985292,347.308657865101,347.308657865101,"Omega Fishing",419.253354699525,419.253354699525,6723,"Ziguinchor",2274.03635738882,3,NA,NA,46,3.67525756284486,151.163377741125,3.67525756284486,c(-16.2866183, 12.5618637)
"1_108","1_108_9",2,23,1,132.87126159668,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.231858009088736,1,0,1,0,1,0,1,0,0,1,1,1,3,"women",1,1,1003,"Societe Des Produits Halieutiques (Sph Sarl)",69374.9652880142,100.811183182043,NA,NA,13,497.617315730204,439.014285349874,393.07315985292,347.308657865101,347.308657865101,"Omega Fishing",419.253354699525,419.253354699525,1003,"Ziguinchor",2274.03635738882,3,NA,NA,46,3.67525756284486,151.163377741125,3.67525756284486,c(-16.2866183, 12.5618637)
"1_108","1_108_6",2,23,1,132.87126159668,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.85980644344643,0,0,1,0,0,0,0,0,0,1,1,0,3,"men",0,1,3111,"Societe Des Produits Halieutiques (Sph Sarl)",69374.9652880142,100.811183182043,NA,NA,13,497.617315730204,439.014285349874,393.07315985292,347.308657865101,347.308657865101,"Omega Fishing",419.253354699525,419.253354699525,3111,"Ziguinchor",2274.03635738882,3,NA,NA,46,3.67525756284486,151.163377741125,3.67525756284486,c(-16.2866183, 12.5618637)
"1_108","1_108_10",2,23,1,132.87126159668,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.03646697433113,1,0,1,0,0,0,1,0,0,1,1,1,4,"women",0,1,5417,"Societe Des Produits Halieutiques (Sph Sarl)",69374.9652880142,100.811183182043,NA,NA,13,497.617315730204,439.014285349874,393.07315985292,347.308657865101,347.308657865101,"Omega Fishing",419.253354699525,419.253354699525,5417,"Ziguinchor",2274.03635738882,3,NA,NA,46,3.67525756284486,151.163377741125,3.67525756284486,c(-16.2866183, 12.5618637)
"1_108","1_108_1",2,23,1,132.87126159668,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,7.43569614786859,0,0,1,1,0,0,0,0,0,1,1,1,9,"women",1,1,4275,"Societe Des Produits Halieutiques (Sph Sarl)",69374.9652880142,100.811183182043,NA,NA,13,497.617315730204,439.014285349874,393.07315985292,347.308657865101,347.308657865101,"Omega Fishing",419.253354699525,419.253354699525,4275,"Ziguinchor",2274.03635738882,3,NA,NA,46,3.67525756284486,151.163377741125,3.67525756284486,c(-16.2866183, 12.5618637)
"1_108","1_108_2",2,23,1,132.87126159668,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.54597692444511,1,0,0,0,0,0,0,0,0,1,1,1,14,"men",1,1,1110,"Societe Des Produits Halieutiques (Sph Sarl)",69374.9652880142,100.811183182043,NA,NA,13,497.617315730204,439.014285349874,393.07315985292,347.308657865101,347.308657865101,"Omega Fishing",419.253354699525,419.253354699525,1110,"Ziguinchor",2274.03635738882,3,NA,NA,46,3.67525756284486,151.163377741125,3.67525756284486,c(-16.2866183, 12.5618637)
"1_108","1_108_4",2,23,1,132.87126159668,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77312715286068,1,0,0,0,1,0,0,0,0,0,0,0,5,"women",0,1,2109,"Societe Des Produits Halieutiques (Sph Sarl)",69374.9652880142,100.811183182043,NA,NA,13,497.617315730204,439.014285349874,393.07315985292,347.308657865101,347.308657865101,"Omega Fishing",419.253354699525,419.253354699525,2109,"Ziguinchor",2274.03635738882,3,NA,NA,46,3.67525756284486,151.163377741125,3.67525756284486,c(-16.2866183, 12.5618637)
"1_108","1_108_3",2,23,1,132.87126159668,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32373257265678,1,0,1,0,1,1,1,0,0,1,1,0,5,"men",1,1,793,"Societe Des Produits Halieutiques (Sph Sarl)",69374.9652880142,100.811183182043,NA,NA,13,497.617315730204,439.014285349874,393.07315985292,347.308657865101,347.308657865101,"Omega Fishing",419.253354699525,419.253354699525,793,"Ziguinchor",2274.03635738882,3,NA,NA,46,3.67525756284486,151.163377741125,3.67525756284486,c(-16.2866183, 12.5618637)
"1_108","1_108_7",2,23,1,132.87126159668,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07338689509657,1,0,1,0,1,0,1,0,0,0,1,1,6,"men",1,1,4137,"Societe Des Produits Halieutiques (Sph Sarl)",69374.9652880142,100.811183182043,NA,NA,13,497.617315730204,439.014285349874,393.07315985292,347.308657865101,347.308657865101,"Omega Fishing",419.253354699525,419.253354699525,4137,"Ziguinchor",2274.03635738882,3,NA,NA,46,3.67525756284486,151.163377741125,3.67525756284486,c(-16.2866183, 12.5618637)
"1_108","1_108_5",2,23,1,132.87126159668,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.917632896129322,1,0,1,0,0,0,0,1,0,0,0,0,7,"women",1,1,5058,"Societe Des Produits Halieutiques (Sph Sarl)",69374.9652880142,100.811183182043,NA,NA,13,497.617315730204,439.014285349874,393.07315985292,347.308657865101,347.308657865101,"Omega Fishing",419.253354699525,419.253354699525,5058,"Ziguinchor",2274.03635738882,3,NA,NA,46,3.67525756284486,151.163377741125,3.67525756284486,c(-16.2866183, 12.5618637)
"1_11","1_11_7",1,11,1,309.685638427734,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6.03284041808273,1,1,0,0,0,0,1,0,0,1,1,1,6,"men",0,1,3140,"Senegal Protein",3444.60094708055,4.53553390593274,NA,NA,25,221.365007051206,5.53553390593274,47.8198051533946,116.074639149334,5.53553390593274,"Afric Azote",97.6987463149668,97.6987463149668,3140,"Dakar",2741.53262710234,4.53553390593274,NA,NA,36,1.92777630208663,214.921210599648,1.92777630208663,c(-17.452053, 14.7091987)
"1_11","1_11_6",1,11,1,309.685638427734,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.9190792422232,1,0,0,1,1,1,1,1,0,1,1,1,8,"men",1,1,4615,"Senegal Protein",3444.60094708055,4.53553390593274,NA,NA,25,221.365007051206,5.53553390593274,47.8198051533946,116.074639149334,5.53553390593274,"Afric Azote",97.6987463149668,97.6987463149668,4615,"Dakar",2741.53262710234,4.53553390593274,NA,NA,36,1.92777630208663,214.921210599648,1.92777630208663,c(-17.452053, 14.7091987)
"1_11","1_11_9",1,11,1,309.685638427734,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.71824378121914,1,1,0,1,0,0,1,0,0,1,1,0,3,"men",1,1,908,"Senegal Protein",3444.60094708055,4.53553390593274,NA,NA,25,221.365007051206,5.53553390593274,47.8198051533946,116.074639149334,5.53553390593274,"Afric Azote",97.6987463149668,97.6987463149668,908,"Dakar",2741.53262710234,4.53553390593274,NA,NA,36,1.92777630208663,214.921210599648,1.92777630208663,c(-17.452053, 14.7091987)
"1_11","1_11_8",1,11,1,309.685638427734,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37799448612427,1,0,0,1,1,1,0,0,0,1,1,1,9,"men",1,1,3212,"Senegal Protein",3444.60094708055,4.53553390593274,NA,NA,25,221.365007051206,5.53553390593274,47.8198051533946,116.074639149334,5.53553390593274,"Afric Azote",97.6987463149668,97.6987463149668,3212,"Dakar",2741.53262710234,4.53553390593274,NA,NA,36,1.92777630208663,214.921210599648,1.92777630208663,c(-17.452053, 14.7091987)
"1_11","1_11_5",1,11,1,309.685638427734,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.08146650708342,1,0,0,1,1,0,1,0,0,0,1,1,15,"women",1,1,1749,"Senegal Protein",3444.60094708055,4.53553390593274,NA,NA,25,221.365007051206,5.53553390593274,47.8198051533946,116.074639149334,5.53553390593274,"Afric Azote",97.6987463149668,97.6987463149668,1749,"Dakar",2741.53262710234,4.53553390593274,NA,NA,36,1.92777630208663,214.921210599648,1.92777630208663,c(-17.452053, 14.7091987)
"1_11","1_11_2",1,11,1,309.685638427734,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.311837298550992,0,0,0,0,0,0,0,0,0,1,1,0,1,"men",0,1,764,"Senegal Protein",3444.60094708055,4.53553390593274,NA,NA,25,221.365007051206,5.53553390593274,47.8198051533946,116.074639149334,5.53553390593274,"Afric Azote",97.6987463149668,97.6987463149668,764,"Dakar",2741.53262710234,4.53553390593274,NA,NA,36,1.92777630208663,214.921210599648,1.92777630208663,c(-17.452053, 14.7091987)
"1_11","1_11_4",1,11,1,309.685638427734,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.00710524421933,1,0,0,1,0,1,1,0,0,0,1,0,3,"women",1,1,1708,"Senegal Protein",3444.60094708055,4.53553390593274,NA,NA,25,221.365007051206,5.53553390593274,47.8198051533946,116.074639149334,5.53553390593274,"Afric Azote",97.6987463149668,97.6987463149668,1708,"Dakar",2741.53262710234,4.53553390593274,NA,NA,36,1.92777630208663,214.921210599648,1.92777630208663,c(-17.452053, 14.7091987)
"1_11","1_11_3",1,11,1,309.685638427734,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27936094462451,0,0,0,0,0,0,0,0,0,1,1,0,1,"men",0,1,633,"Senegal Protein",3444.60094708055,4.53553390593274,NA,NA,25,221.365007051206,5.53553390593274,47.8198051533946,116.074639149334,5.53553390593274,"Afric Azote",97.6987463149668,97.6987463149668,633,"Dakar",2741.53262710234,4.53553390593274,NA,NA,36,1.92777630208663,214.921210599648,1.92777630208663,c(-17.452053, 14.7091987)
